"GSM1220074" "GSM1220075" "GSM1220076" "GSM1220083" "GSM1220103" "GSM1220104" "GSM1220105" "GSM1220106" "GSM319718" "GSM319738" "GSM319743" "GSM319745" "GSM319746" "GSM319748" "GSM319809" "GSM319811" "GSM319813"
"PLCL2" 7.6578549455697 5.54209109806214 5.72617379075171 5.72617379075171 8.17037102884537 6.60567728598017 7.54401130898232 5.95291022911479 6.5054938027052 6.08173455513005 6.29929293809979 6.30879907273572 6.27173324576066 6.85054105721477 6.55601345753429 6.50355304913199 6.5789168219682
"PLD1" 6.40662452899427 7.42090748420228 7.43048279368189 6.24412838581316 6.01483372207848 6.5691780519528 6.42574562427576 5.71888994993847 6.18865853757524 6.14278009902928 5.87262443328515 5.5600049287285 5.89198778289692 6.02320233314609 6.18347807319959 5.36408095972605 7.27905518181255
"PLD3" 8.80225750244335 8.02772136588924 7.72832596440003 9.15346773394252 9.56670439098666 9.01917830441729 8.24456061173101 8.60600578199185 8.91447750022011 9.29954305879121 9.03757470650303 8.93051426002486 8.37050810048961 8.5110632966813 9.10774609230839 8.03228395988782 8.88841840818007
"PLEK" 8.54201919182571 7.03321591368131 6.42549046244746 6.72496948062827 8.24181488985606 6.39127952951138 7.67589061810327 5.87858788615891 7.37723907018608 5.87381975227653 7.23471465873499 7.03157439137854 7.38232797862455 6.25350674054253 6.23726175492267 6.62396494294504 6.9796395047504
"PLEK2" 7.11062812374582 6.58123574628552 6.96612227645562 7.0463923791112 7.86655456726127 8.2210139458538 6.90192644412074 9.01158013012465 6.01787453066341 6.27933224253173 7.616396186286 8.23032644107761 7.14487636457604 6.19310755316874 7.13304807157528 7.17165154388768 7.14128226735847
"PLEKHA1" 8.29716675126271 7.60222924270633 7.6071236094234 8.16174531069671 8.02178644452484 8.38685245883881 6.80186561820729 7.69997106217835 7.02150672638481 6.79866712554931 7.32119726014819 6.71518710477934 7.42229895120603 7.31667704473271 7.11605600397755 7.06100240670893 7.29714862903467
"PLEKHA4" 7.07101413633473 4.93334452015913 5.31715014120918 6.33976542986132 6.90163657359034 6.26282027444284 7.45602023897651 5.65524312943541 6.01683579342255 5.42960065757478 5.2251220673493 5.99757649821958 8.39159952243589 6.45054936073779 7.8452624838467 6.36425091855893 6.95158287209266
"PLEKHA5" 7.55914568671199 8.50470540787278 8.84551457770876 7.71973781297274 6.3534233770292 8.62775654477463 7.82368936922166 8.0695007464831 8.69635463831647 8.32534769824144 5.87920903719013 8.20249620968729 8.44123257583061 7.67510699868311 7.94618901612646 7.92855053587319 7.84244098923029
"PLEKHA6" 5.6685040487518 5.38648282815419 5.39928728769734 7.17684880775052 5.46333131929995 5.65567085843807 5.54023071030045 5.77121456472224 5.75464779512031 5.95165757638389 5.37350992421153 5.70743495613021 5.70372193465186 6.50549353903486 6.94184226990452 5.39778369307601 4.84331538830185
"PLEKHB1" 7.84255887282182 5.52343375558238 5.66747906787675 6.13400033007918 5.75224863974291 5.55731925520125 6.06610240397542 5.47261464333702 6.40793900306707 7.54112292612237 6.63553884731198 8.27142054550085 7.48203754153242 8.7090228521411 6.77639164408984 7.11741709025604 7.52945666550393
"PLEKHB2" 8.25336765848717 7.90184870935891 8.39684128212706 9.02490879444788 8.26861680625108 8.50995266953858 7.36898135851832 8.39735153683202 8.74987960431273 7.92189109401729 7.50129069339614 7.68930153005656 8.69982639082198 8.20821638857134 8.22258494921088 8.7677979455684 8.59670803836532
"PLEKHF1" 6.52489247472325 7.19240604308522 6.77860711901137 7.65360316675432 7.39002047352953 6.72221086065664 6.66582300339374 6.18691958715738 7.08046206707918 7.39204561552984 7.20265240947001 6.96148611113228 7.21813015333452 7.24182756349605 7.39720650486661 6.76365474068412 7.2079384870675
"PLEKHF2" 7.05481649502541 7.3400885057727 7.18536711494765 6.90628574521821 7.20958533942138 7.82476842371927 7.68279867261272 6.68204436057104 8.4543592545042 8.04832250110744 7.74557451322042 7.96073953149827 8.3184286196296 8.56291836830399 8.27630715233831 7.23950375305333 8.2573913905609
"PLEKHG6" 6.06055329224833 6.44905150575472 6.39721491272758 6.34538937453362 7.14985577569821 6.68244906058518 6.73434386568232 6.78624879971108 6.5905696027787 6.38620155012061 6.58726265719997 6.18853911003339 6.36683514786464 5.719881640358 6.06718526498226 6.40229191273008 5.87161667743548
"PLEKHH3" 6.03951751589319 5.56498367309884 4.62939064473816 6.20569878001337 6.07512406400684 5.35159730943633 6.19382725675196 5.37530155876661 6.15854376364358 5.1597882579278 5.33224681308108 6.25257616068204 6.19364908162901 4.95218008725162 5.32606148826196 5.64770312011843 5.08221052701073
"PLEKHM2" 7.85612205602631 7.05726844070082 6.99445263915412 7.61374061818001 8.1344382553086 8.01772192083352 7.63169396578954 7.68555484198535 7.72103235468631 7.16365651526022 7.26752985297845 7.7077415436055 7.0301715277185 7.77999863569472 7.5797063728087 7.6028020989476 7.30661057055531
"PLEKHO1" 8.22822709706922 6.51662047008977 6.40485940046289 7.08685710783604 7.95959050154699 6.59486397778344 7.176339021889 5.83520812116553 7.2966889050357 5.2296456420337 7.07985804601177 6.84277779474931 6.75156728556254 7.34774072416062 6.90498399239583 5.73676749139493 7.27964068642744
"PLG" 4.80652227700695 5.27078200273075 5.4367804129588 5.96860133188994 6.10169749718949 5.33716970819672 6.66793506869554 5.73581594555974 4.13552320053542 5.18342244708984 3.27262749555225 6.53793139302124 12.4313869665463 7.905125488431 3.56168346934426 4.01260210712034 5.00407829969448
"PLK1" 6.97661740108155 6.47055098444277 6.17112684288137 7.16427209471448 6.33950680712645 7.85947999221494 6.02156085817106 6.02156085817106 6.41172778841399 6.11260998563124 7.95568321493102 6.9854659152992 6.52786825592936 6.84032281794594 6.79822834924725 6.30350178681606 7.63566664027257
"PLK2" 6.11533623872519 6.34228339481216 6.81423120053434 7.46207417447831 8.60248546573074 6.37721584104847 8.58492306929329 8.88354564699068 8.06776272127411 7.48410191664701 5.98810971227166 8.78246286069548 6.08536480178033 7.2015752755645 8.43587450779606 5.64440600860649 7.96910911666542
"PLK4" 6.36441788372758 6.77164439978616 6.05921718366322 5.11610257691367 5.87039179491197 6.58253675846498 5.47852058629631 4.97126719306389 6.58246129821508 7.211309646686 5.45354233005105 6.22601192731696 5.67685883835015 6.07894216358906 6.2188316491967 6.61991969517346 5.27708779197015
"PLLP" 6.27463647368605 6.11811958807088 6.03180105639487 8.99804446242363 6.88997707375634 5.26357803792106 6.23737789560655 6.06058932273551 6.44865361638201 6.11598356552742 5.86971339033908 5.60591447231034 6.89570041140736 5.04023550886444 6.72172335963678 5.58772530748611 5.57741238489048
"PLN" 5.73279260198226 5.12902955276795 4.24703837618265 4.2786480346704 4.71444897725878 4.56784189042126 4.53413389891237 4.84968565318421 5.68924739196392 4.59774600151988 6.0950648790047 4.75190971261767 4.72886244232576 6.27437051082523 4.50140053557872 5.7211428782073 4.78099200532123
"PLOD1" 9.3962303862883 8.91070465009553 8.59782559739389 8.3065379995477 10.1407438197767 8.85675902921715 8.42520897372161 8.27417363598771 9.19943460120526 8.7416308036586 8.67013257144251 9.18272488045223 7.80755825481066 10.0012344451274 8.69125790664953 8.93675298743165 9.04209728888688
"PLOD2" 9.53476038794886 8.28791108886431 9.85842491564103 7.27614525048464 10.7728722249432 6.16270868428893 7.78407343875536 7.26024601615573 8.02601962658533 7.97852386268441 7.32428682795353 8.62153968536128 7.83111778120875 9.20014044747252 8.15337655540478 8.1197243945797 8.97559927628198
"PLOD3" 10.1330129154863 8.54643016130557 8.39571663108167 9.96786775877083 10.2694396090648 9.43656003583125 9.23554001763707 9.42220113351859 9.67937641065282 10.0086988643991 9.82221081559822 9.40085919170439 9.78928432819615 9.9601058670792 10.3696981606213 10.2023964380066 10.3055704895458
"PLP1" 5.49604615234486 4.44830692898913 5.73662254458722 3.81431786171473 4.73673259042959 6.83479530075497 7.41986631602577 4.20876636283882 7.3926333969433 7.47598013065473 5.25628309215315 7.11191320324528 7.44283479042508 7.55726582033537 7.24035290471232 6.9976064910205 7.66877897803222
"PLP2" 9.20145591756222 9.79417137335466 9.38033519364151 9.35797251343909 9.76060885261959 9.85011183556415 8.60934246215557 8.28570173763787 8.75208048791496 8.81446198531887 7.84302718418965 9.13927470679669 8.72554203591872 9.30724566239393 9.29922393269939 9.09491742000706 9.16464067913526
"PLS1" 9.36206702306198 7.30511081335559 7.77337950442679 7.60287991904146 7.08936289720426 6.99402596458083 7.02302997157963 8.03496537603258 6.29884328287465 5.66374923746831 7.42025930630883 7.69783152672782 7.73525966928434 5.89746888639316 7.63971564997853 7.47987612808305 7.83684687414893
"PLS3" 9.18111958243704 8.23677664980113 9.15830248975763 8.63152259319913 10.1078621846974 10.105788961424 10.4979216797112 8.54165209133018 10.4522493560289 10.0554043003249 6.62813871700859 9.59507092833956 10.3369644627753 10.5544273318163 10.363515129135 9.32441995072959 10.8631437325677
"PLSCR1" 7.78748428877916 7.76041125982838 8.3837389189015 7.54393298535057 8.16678518960823 7.23310808744797 7.48984435998242 7.43576879925818 9.13259780894009 6.92723657453158 7.64572895565315 7.80094257384479 9.46475993726597 8.11960051414154 8.45641275433639 7.90234552670054 7.60471822220585
"PLSCR3" 8.51766121386109 8.39270571987424 8.34064282154252 8.69469164117733 8.64262270046074 8.44476974840306 7.78885678411359 8.53848772547976 7.84593553827163 8.18505165571326 8.10219570238932 8.29980850541225 8.0943173195438 8.17789620780531 8.22217821357428 8.0006600676332 8.06237396656216
"PLSCR4" 7.26201549850825 7.64881963905567 7.74867932199206 6.30262412498615 6.92535123386538 5.56946866744794 8.01087769726172 6.9128868773298 6.87170212843899 6.54574083544366 6.25162883726039 7.69865067063197 7.1825208012122 7.86206814288595 7.37232316343297 7.36540966382404 7.71819321407493
"PLTP" 9.44350896856677 7.11323360492485 6.83863446581457 8.60692863059394 9.55067286230292 9.46390052869356 8.43919160664563 7.92341168743027 8.55787715705474 9.00476520602593 8.8670167112804 8.90826231410219 8.69470191131578 9.06071364804429 9.03639636828822 7.7830096645142 8.33204831721277
"PLVAP" 7.45548913330738 6.59650998883318 7.01470704775394 8.33829476980355 8.68069612748459 6.76151471410222 7.15790394817818 5.79525218781199 7.01198422407634 6.97533144336992 6.00515886683568 6.66147389804659 5.65395877761964 6.8554689468566 6.91514773984136 6.77082889962171 6.68878854044778
"PLXNA1" 7.9160241110921 7.87101782426333 7.3648233723871 8.24236540060311 7.51103146487535 6.43201190972355 7.31984099080194 7.97228423843506 8.25072095730343 8.16335205753561 8.12789310132614 7.82623750918691 7.68106300015711 8.04836730546387 8.5331287543777 8.18187492330774 8.92578951656481
"PLXNA2" 6.14934423652531 6.31721993650332 6.43597927281486 6.48071846737128 6.67459375040778 6.15304045800403 6.02572756448948 7.16660218385514 6.33986388429556 6.62848521740498 6.62787133988562 6.58933719698597 6.25608099872905 6.4440730077378 7.12508974046521 6.15985797517138 6.67724344336506
"PLXNA3" 6.73409581208038 7.40757319931222 6.71431919058839 7.25885420461747 7.48692055787979 7.77471309912035 6.66488693536257 6.93197199992568 7.36714861716204 6.60670904941522 5.99501205629769 6.6885914692944 6.45261293106419 6.8294467837405 7.20534670073017 6.96878089863879 6.80380483834716
"PLXNB1" 6.69956287382725 8.49041704371887 7.67058286498508 7.99478650621576 7.44556795308879 6.92406004517929 8.91417901314719 9.17572468173536 7.41627571864257 7.43593984893531 7.40089002767768 7.39435669759834 7.37092429559889 7.39999120769189 7.41084887464391 7.27255323283041 7.43369033058828
"PLXNB3" 6.4548256736956 5.72687006291532 5.35205600018629 6.21978879947904 7.29041831937677 5.25847302875797 5.24677887174126 5.3988667223064 6.5166478206337 6.80320771352645 5.85044933246496 6.02133086363691 6.28240098908923 6.82278723017544 7.05969196314838 6.88962611757702 6.93994668160385
"PLXNC1" 4.91901195336388 5.82152167031991 5.91053643859864 6.43047653236046 5.36225840675978 6.14808492222354 7.17491189379728 6.98119957376741 6.18458379696796 6.20669682288041 6.19314836265789 6.20195444779402 6.12626530302291 6.34649744980969 6.18649547465235 6.19697931395287 6.26837539244872
"PLXND1" 8.83276793136645 7.00101384252285 6.50114624216151 7.73828022626034 8.0781013967187 7.28090672582225 7.3841125626575 7.70874859417971 7.63305115374055 7.52170912649984 7.44793706127631 7.42218592229573 7.74353820401471 7.62693519723569 7.85215863764795 7.53318223309016 7.63012413199554
"PMAIP1" 6.48295853647966 8.79657508998235 9.53162024464228 5.7684878844397 8.1079478506745 6.74028775305993 7.5256756954482 5.94838195648534 6.96643238847953 6.65666637369832 6.73635299470763 6.6787537358679 6.60570608404842 6.81709830105917 6.83116477487655 6.66706183597917 6.89896313200503
"PMF1" 6.8879537463606 7.54806428103803 7.4599589093098 8.70387741661138 6.94069651831418 7.57450041132589 7.40710730630167 7.45114968845511 7.32339231310937 8.42630344685054 7.79481673014797 8.14949222793154 7.60562048561911 7.99849169665422 7.43311697888785 7.0772598213014 8.24889430755644
"PML" 7.96236077735337 6.28379014185664 6.40607192886596 5.96739057391759 6.82602481293116 5.96419422445595 6.72288619599518 5.66006301464274 5.94200826139286 6.4191840942308 6.08646389719166 6.22863053776521 6.32182260920421 6.54945570093752 5.59702833799915 6.37973874755876 6.43493415288955
"PMM1" 7.49751702089557 8.74499081664343 8.90825022161985 8.31355550126377 8.18530255639775 8.25525798327101 7.64904376559085 8.05705569792154 7.97697655941293 8.66325670756439 7.67791827443 8.39014698960871 7.97881621484368 8.08605814252623 8.13065330852833 8.29551089034043 8.24015822158894
"PMP2" 4.42383502441988 3.6628296369595 4.13694806205929 3.60028443843207 5.0974688964209 3.8716902081699 3.71847130250314 3.56556194262801 5.03007048403223 4.32054653134415 4.79104941959111 2.61048792380891 5.05359325009109 4.85608524885679 7.3441844189975 4.50018725034607 4.0235368344502
"PMP22" 8.60282565523264 9.05037902352075 8.40270334359082 9.67494600753769 8.94409065557513 7.96782481150371 8.21875096583626 10.5921556483818 9.35342985639631 10.0177471565375 11.46291335369 9.11392840316055 9.84013830380644 8.91050554032537 10.0372698033324 8.71355306511353 9.74851550533565
"PMPCA" 8.59577066252007 8.10827262149669 7.37740753883198 7.97180452664275 7.2410488325106 7.61122206016382 7.89383000108557 8.37150182989535 8.29915610604754 8.16299879852016 8.46836681143681 8.60018436848074 8.18569136151636 7.91513066911466 7.59614070860379 8.25478486256812 8.59129235946725
"PMPCB" 8.68027660934242 9.10753923799838 8.92950325501613 7.83497741565626 7.79939903373712 9.34790665842661 9.30339269277009 8.91170038694402 9.55587885217889 8.99841950780477 9.28646377765797 8.90367545766906 8.93329646421321 8.93546659287642 8.59381281550242 8.93766153983477 8.71771945677492
"PMS2" 6.35456392131104 7.67450702949311 7.82745617489698 7.06998509176426 6.71911582564981 7.63441338397715 6.9740127837946 6.58131271030105 7.17983340750616 6.92009351032485 7.42250461871475 7.06086019951692 7.16260938491166 7.40161216702877 6.94475328033993 7.14350425408834 7.11818407697938
"PMVK" 7.92189357091067 8.18049868497218 8.24797183912212 8.5516503349988 7.40492169727072 8.56289911916573 7.86568459573116 8.05680934282651 8.0766128716461 8.56887859650059 8.25490144783985 8.60177296210752 8.35637085177555 8.53817041298426 8.47910643514423 8.2862391407932 9.28166378387583
"PNKP" 7.42769692543011 7.49802417329681 7.48797714189525 8.51315624970779 7.65878878297373 8.0105320230965 7.508071296683 7.93012583503376 7.30530830261223 7.32462339758685 8.254090332349 8.38199380420701 7.98022424113654 8.18441180646166 7.8412085746518 7.93467129127295 7.60304008272711
"PNMA1" 7.39043351531182 6.9770950548225 7.55596783577129 7.36285481583388 7.83207757793688 8.4818394304935 7.2112279407163 8.13607832333868 9.11080470927194 8.42945594417184 8.53412460257249 8.25080917800751 8.86181216824811 8.36858093757377 8.20832607730636 8.66813998542339 7.64940304830461
"PNMA2" 5.01570683072485 6.75200109089527 6.22692599001525 5.01570683072485 4.73967831735468 6.57690317079077 4.49482100452314 7.37044692769075 5.63661850165096 5.85358994348352 5.78891745417337 5.8554038140045 5.92034688177922 5.82854782623768 6.06724575596215 6.08311583123051 5.76936098388628
"PNMA3" 6.06166716879734 5.92944984737921 5.602838218114 6.47971470506028 5.56813680827913 7.80650186528828 6.1173641135144 8.51962729291931 6.54805799086485 6.48782182328114 6.39092579929012 6.71104428516133 6.70341518616091 6.26427264064391 6.04981174874185 6.38458931008209 4.00116469148569
"PNN" 8.78263288170468 9.01320512176889 9.98527052773881 6.59493852854532 8.61796312696502 8.20638962444855 8.79910102338769 8.38746321434522 8.66642982444057 8.84962105150892 9.49892500391742 8.07442641365711 8.99425514545197 9.06715691093935 9.00497240473166 8.05764429077513 8.27366233627466
